medium_id	original	base_compound	base_chebi_id	base_chebi_label	original_normalized	label_normalized	similarity
dsmz_881_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_881_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_1298_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1298_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_1298_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_1298_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1298_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_1298_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_1298_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_1298_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_881_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_881_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_881_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_881_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_881_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_881_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_881_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_881_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_881_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_881_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_881_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_881_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_881_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_1659_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_813b_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_813b_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_182a_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_182a_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_182a_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_182a_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_182a_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_182a_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_182a_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_182a_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_182a_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_182a_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
ccap_MC_composition	D­glucose	D­glucose	CHEBI:42758	D-glucose	d­glucose	glucose	0.0
dsmz_405_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_405_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_405_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_405_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_405_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_405_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_606_composition	CaCl2 6-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_606_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_606_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_638_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_606_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_792b_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_792b_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_701_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_701_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_701_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_701_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_701_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_701_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_701_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_701_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_701_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_792b_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_792b_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_792b_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_792b_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_792b_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_792b_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_792b_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_792b_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_792b_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_792b_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_792b_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_792b_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_502_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_606_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_606_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_1420_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1420_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_1420_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_1018_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1018_composition	MgCl2	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_1018_composition	CaCl2	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_1225_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_1225_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_1225_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1420_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_1225_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_802_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_802_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_802_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_802_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_802_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_802_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_802_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_802_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_802_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1225_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_606_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1420_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1420_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_606_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_606_composition	FeCl3 6-hydrate	FeCl3	CHEBI:30808	iron(2+) chloride	fecl3	iron chloride	0.0
dsmz_311b_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_311b_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_311b_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_311b_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_311b_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_311b_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_311b_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_1420_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_311b_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_311b_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_311b_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_311b_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_311b_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_311b_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_311b_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_311b_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_311b_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_1623_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_311b_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_813b_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_502_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_502_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_685_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_486_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_486_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_486_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_486_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_486_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_486_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_486_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_486_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_685_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_486_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_663_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_663_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_663_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_663_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_663_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_663_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_663_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_663_composition	CuCl2	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_663_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_663_composition	MgCl2 2-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_663_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_685_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_685_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_813b_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_813b_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_813b_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_283_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_283_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_283_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_283_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_283_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_283_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_685_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_283_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_685_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_685_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_685_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_685_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_685_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_685_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_685_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_685_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_685_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_685_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_502_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_663_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_663_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_265_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_265_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_265_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_265_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_265_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_104_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_104_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_104_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_104_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_265_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_502_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_502_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_502_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_502_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_502_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_502_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_502_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_502_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_502_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_502_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_502_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_663_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_265_composition	FeCl3 6-hydrate	FeCl3	CHEBI:30808	iron(2+) chloride	fecl3	iron chloride	0.0
dsmz_265_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_460_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_460_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_460_composition	FeCl3 6-hydrate	FeCl3	CHEBI:30808	iron(2+) chloride	fecl3	iron chloride	0.0
dsmz_377b_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_377b_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_377b_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_377b_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_377b_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_377b_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_265_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_377b_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_377b_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_377b_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_377b_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_377b_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_377b_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_377b_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_377b_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_377b_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_377b_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_377b_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_802_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_1659_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_1659_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_326_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_326_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_326_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_326_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_326_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_326_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_326_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_326_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
