medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source
dsmz_791_composition	Phosphate solution	solution:4669	50.0		mg/L			json
dsmz_791_composition	FeSO4 7-hydrate		50.0		mg/L			json
dsmz_791_composition	MgSO4 7-hydrate		50.0		mg/L			json
dsmz_791_composition	CaCl2 2-hydrate		200.0		mg/L			json
dsmz_791_composition	MnSO4 4-hydrate							json
dsmz_791_composition	ZnSO4 7-hydrate							json
dsmz_791_composition	CuSO4 5-hydrate							json
dsmz_791_composition	Na2Mo4 2-hydrate							json
dsmz_791_composition	KH2PO4	PubChem:23710200						json
dsmz_791_composition	Vitamin solution	solution:6241						json
dsmz_194_composition	yeast extract. When growth has started, feed again same amount of propanol.							json
dsmz_194_composition	KH2PO4	PubChem:23710200						json
dsmz_194_composition	MgCl2 6-hydrate							json
dsmz_194_composition	CaCl2 2-hydrate							json
dsmz_194_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_194_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_194_composition	Na2S 9-hydrate							json
dsmz_194_composition	FeCl2 4-hydrate							json
dsmz_194_composition	MnCl2 4-hydrate							json
dsmz_194_composition	CoCl2 6-hydrate							json
dsmz_194_composition	CuCl2 2-hydrate							json
dsmz_194_composition	NiCl2 6-hydrate							json
dsmz_194_composition	Na2MoO4 2-hydrate							json
dsmz_194_composition	Na2SeO3 5-hydrate							json
dsmz_194_composition	Na2WO4 2-hydrate							json
dsmz_172_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_172_composition	Tryptone	CAS-RN:84843-69-6	1.0		g/L			json
dsmz_172_composition	MgSO4 7-hydrate		6.3		g/L			json
dsmz_172_composition	MgCl2 6-hydrate		4.6		g/L			json
dsmz_172_composition	CaCl2 2-hydrate		1.2		g/L			json
dsmz_371_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_371_composition	MgSO4 7-hydrate		0.24		g/L			json
dsmz_371_composition	CaSO4 2-hydrate		0.17		g/L			json
dsmz_371_composition	Agar, if necessary		1.0		ml/L			json
dsmz_371_composition	Yeast extract	CAS-RN:8013-01-2	200.0		g/L			json
dsmz_749_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_749_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_749_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_749_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_749_composition	Sodium resazurin	CAS-RN:62758-13-8	2.5		g/L			json
dsmz_749_composition	MgSO4 7-hydrate							json
dsmz_749_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_749_composition	FeSO4 7-hydrate							json
dsmz_749_composition	CoSO4 7-hydrate							json
dsmz_749_composition	ZnSO4 7-hydrate							json
dsmz_749_composition	CuSO4 5-hydrate							json
dsmz_749_composition	Na2MoO4 2-hydrate							json
dsmz_749_composition	NiCl2 6-hydrate							json
dsmz_749_composition	Na2SeO3 5-hydrate							json
dsmz_749_composition	Na2WO4 2-hydrate							json
dsmz_574_composition	Na2S2O3 5-hydrate		2.5		g/L			json
dsmz_574_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_574_composition	KH2PO4	PubChem:23710200	1.5		g/L			json
dsmz_574_composition	CaCl2 2-hydrate		0.2		g/L			json
dsmz_574_composition	Trace element solution	solution:6187	0.3		g/L			json
dsmz_574_composition	Tris-HCl buffer, 0.1 M, pH 7.5		2.0		ml/L			json
dsmz_574_composition	ZnSO4 7-hydrate							json
dsmz_574_composition	MnCl2 4-hydrate							json
dsmz_574_composition	FeSO4 7-hydrate							json
dsmz_574_composition	CuSO4 5-hydrate							json
dsmz_574_composition	CoCl2 6-hydrate							json
dsmz_1589_composition	KH2PO4	PubChem:23710200	1.0		ml/L			json
dsmz_1589_composition	Glucose 0.480 g							json
dsmz_1589_composition	Fructose 0.480 g							json
dsmz_1589_composition	MgSO4 7-hydrate							json
dsmz_1589_composition	CaCl2 2-hydrate							json
dsmz_1589_composition	CoSO4 7-hydrate							json
dsmz_1589_composition	CuSO4 5-hydrate							json
dsmz_1589_composition	MnCl2 4-hydrate							json
dsmz_1589_composition	Na2MoO4 2-hydrate							json
dsmz_1589_composition	ZnSO4 7-hydrate							json
dsmz_995_composition	Tryptone peptone		10.0		g/L			json
dsmz_995_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_995_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_995_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_995_composition	NPB agar plate, colony formation is observed after 3-4 days of incubation at 30C.							json
dsmz_115a_composition	subculturing may be carried out in liquid medium or on agar.		5.0		g/L			json
dsmz_115a_composition	Peptone	CAS-RN:73049-73-7	3.0		g/L			json
dsmz_115a_composition	Meat extract	ingredient:2	15.0		g/L			json
dsmz_115a_composition	Agar, if necessary		1000.0		ml/L			json
dsmz_135b_composition	KH2PO4	PubChem:23710200	0.33		g/L			json
dsmz_135b_composition	MgSO4 7-hydrate		0.1		g/L			json
dsmz_135b_composition	Modified Wolin's mineral solution	solution:241	20.0		ml/L			json
dsmz_135b_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_135b_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_135b_composition	L-Cysteine HCl x H2O	ingredient:983	15.0		ml/L			json
dsmz_1169_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1169_composition	Peptone	CAS-RN:73049-73-7	10.0		g/L			json
dsmz_1354_composition	Bacto peptone	CAS-RN:51142-18-8	5.0		g/L			json
dsmz_1354_composition	Bacto yeast extract		1.0		g/L			json
dsmz_1354_composition	Na acetate		1.6		mg/L			json
dsmz_973_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_973_composition	Tryptone	CAS-RN:84843-69-6						json
dsmz_973_composition	CaCl2 2-hydrate							json
dsmz_973_composition	MgSO4 7-hydrate							json
dsmz_973_composition	MgCl2 6-hydrate							json
dsmz_973_composition	NiCl2 6-hydrate							json
dsmz_973_composition	Na2Se3 5-hydrate							json
dsmz_1157_composition	Peptone	CAS-RN:73049-73-7						json
dsmz_1157_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1752_composition	Bacto Peptone	CAS-RN:51142-18-8						json
dsmz_1551_composition	Yeast extract	CAS-RN:8013-01-2	17.5		g/L			json
dsmz_1551_composition	Peptone	CAS-RN:73049-73-7	1000.0		ml/L			json
dsmz_1655_composition	Yeast extract	CAS-RN:8013-01-2	2.5		g/L			json
dsmz_1655_composition	Tryptone	CAS-RN:84843-69-6	2.5		g/L			json
dsmz_1655_composition	CaSO4 2-hydrate		40.0		mg/L			json
dsmz_1655_composition	MgCl2 6-hydrate		200.0		mg/L			json
dsmz_1655_composition	KH2PO4	PubChem:23710200	0.5		ml/L			json
dsmz_1655_composition	Na2HPO4 12-hydrate		0.5		ml/L			json
dsmz_1655_composition	MnSO4 x H2O	ingredient:1000	900.0		ml/L			json
dsmz_1655_composition	ZnSO4 7-hydrate							json
dsmz_1655_composition	CuSO4 5-hydrate							json
dsmz_1655_composition	Na2MoO4 2-hydrate							json
dsmz_1655_composition	CoCl2 6-hydrate							json
dsmz_1468_composition	MgCl2 6-hydrate		203.0		g/L			json
dsmz_1468_composition	CaCl2 2-hydrate		29.4		g/L			json
dsmz_1468_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1468_composition	Agar, if necessary		1.0		g/L			json
dsmz_1468_composition	MgCl2 solution before pouring the plates.							json
dsmz_1456_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_1456_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1456_composition	MgCl2 6-hydrate		0.5		g/L			json
dsmz_1456_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1456_composition	Trypticase peptone		1.0		g/L			json
dsmz_1456_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_1456_composition	L-Cysteine HCl x H2O	ingredient:983	1.5		g/L			json
dsmz_1456_composition	Na2S 9-hydrate		2.5		g/L			json
dsmz_1456_composition	FeCl2 4-hydrate							json
dsmz_1456_composition	MnCl2 4-hydrate							json
dsmz_1456_composition	CoCl2 6-hydrate							json
dsmz_1456_composition	CuCl2 2-hydrate							json
dsmz_1456_composition	NiCl2 6-hydrate							json
dsmz_1456_composition	Na2MoO4 2-hydrate							json
dsmz_874_composition	MgSO4 7-hydrate							json
dsmz_874_composition	FeSO4 7-hydrate							json
dsmz_874_composition	Trace element solution	solution:6187						json
dsmz_874_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_874_composition	FeCl3 6-hydrate							json
dsmz_874_composition	MnCl2 4-hydrate							json
dsmz_874_composition	Na2B4O7 10-hydrate							json
dsmz_874_composition	ZnSO4 7-hydrate							json
dsmz_874_composition	CuCl2 2-hydrate							json
dsmz_874_composition	Na2MoO4 2-hydrate							json
dsmz_874_composition	VOSO4 5-hydrate							json
dsmz_874_composition	CoSO4 7-hydrate							json
dsmz_1253_composition	Hemin solution	solution:5229	55.0		g/L			json
dsmz_1253_composition	Cysteine hydrochloride solution	solution:2487	10.0		g/L			json
dsmz_1253_composition	cysteine solutions.	solution:1784						json
dsmz_1253_composition	Cysteine hydrochloride solution (10%):	solution:2487						json
dsmz_1122a_composition	KH2PO4	PubChem:23710200	2.0		g/L			json
dsmz_1122a_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_1122a_composition	FeSO4 7-hydrate		0.025		g/L			json
dsmz_1122a_composition	Agar Difco		0.002		g/L			json
dsmz_1050_composition	NH4NO3	CAS-RN:6484-52-2	10.0		g/L			json
dsmz_1050_composition	KH2PO4	PubChem:23710200	5.0		g/L			json
dsmz_1050_composition	MgSO4 7-hydrate		2.0		g/L			json
dsmz_1050_composition	CaCl2 2-hydrate		1.0		g/L			json
dsmz_892_composition	KH2PO4	PubChem:23710200	0.4		g/L			json
dsmz_892_composition	MgCl2 6-hydrate		0.36		g/L			json
dsmz_892_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_892_composition	Trypticase peptone		2.0		g/L			json
dsmz_892_composition	Trace element solution	solution:6187	10.0		ml/L			json
dsmz_892_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_892_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_892_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		g/L			json
dsmz_928_composition	Yeast extract	CAS-RN:8013-01-2	0.2		g/L			json
dsmz_928_composition	Peptone	CAS-RN:73049-73-7	0.03		g/L			json
dsmz_928_composition	FeSO4 7-hydrate							json
dsmz_928_composition	ZnSO4 7-hydrate							json
dsmz_928_composition	MnCl2 4-hydrate							json
dsmz_928_composition	CoCl2 6-hydrate							json
dsmz_928_composition	CuCl2 2-hydrate							json
dsmz_928_composition	NiCl2 6-hydrate							json
dsmz_928_composition	Na2MoO4 2-hydrate							json
dsmz_1132_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1132_composition	CaCl2 2-hydrate		0.2		g/L			json
dsmz_1132_composition	Fe-NH4EDTA							json
dsmz_1132_composition	FeCl2 4-hydrate							json
dsmz_1132_composition	MnCl2 4-hydrate							json
dsmz_1132_composition	CoCl2 6-hydrate							json
dsmz_1132_composition	CuCl2 2-hydrate							json
dsmz_1132_composition	NiCl2 6-hydrate							json
dsmz_1132_composition	Na2MoO4 2-hydrate							json
dsmz_1132_composition	KH2PO4	PubChem:23710200						json
dsmz_916_composition	KH2PO4	PubChem:23710200						json
dsmz_916_composition	MgSO4 7-hydrate							json
dsmz_916_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_916_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_916_composition	MgCl2 6-hydrate							json
dsmz_916_composition	CaCl2 2-hydrate							json
dsmz_916_composition	FeCl2 4-hydrate							json
dsmz_916_composition	MnCl2 4-hydrate							json
dsmz_916_composition	CoCl2 6-hydrate							json
dsmz_916_composition	CuCl2 2-hydrate							json
dsmz_916_composition	NiCl2 6-hydrate							json
dsmz_916_composition	Na2MoO4 2-hydrate							json
dsmz_916_composition	Na2SeO3 5-hydrate							json
dsmz_916_composition	Na2WO4 2-hydrate							json
dsmz_1331_composition	1331. COLUMBIA AGAR WITH 5% SHEEP BLOOD	medium:1331	10.0		g/L			json
dsmz_1331_composition	Columbia Blood Agar Base	solution:2666	10.0		g/L			json
dsmz_1331_composition	Bacto Panton	ingredient:2134	3.0		g/L			json
dsmz_1331_composition	Bacto Bitone	ingredient:2135	1.0		g/L			json
dsmz_1534_composition	MgCl2 6-hydrate							json
dsmz_1534_composition	KH2PO4	PubChem:23710200						json
dsmz_1534_composition	CaCl2 2-hydrate							json
dsmz_1534_composition	Na2S 9-hydrate							json
dsmz_1534_composition	amounts of Na2S 9-hydrate, vitamin solution, Selenite-tungstate solution and glucose from							json
dsmz_1534_composition	Na2SeO3 5-hydrate							json
dsmz_1534_composition	Na2WO4 2-hydrate							json
dsmz_1534_composition	FeCl2 4-hydrate							json
dsmz_1534_composition	MnCl2 4-hydrate							json
dsmz_1534_composition	CoCl2 6-hydrate							json
dsmz_1534_composition	CuCl2 2-hydrate							json
dsmz_1534_composition	NiCl2 6-hydrate							json
dsmz_1534_composition	Na2MoO4 2-hydrate							json
dsmz_1709_composition	Casein hydrolysate		2.0		g/L			json
dsmz_1709_composition	Agar, if necessary		17.5		g/L			json
dsmz_1737_composition	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json
dsmz_1737_composition	Peptone	CAS-RN:73049-73-7	5.0		g/L			json
dsmz_1433_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1433_composition	Na2HPO4 7-hydrate		0.1		g/L			json
dsmz_1433_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_1433_composition	CaCl2 2-hydrate		0.02		ml/L			json
dsmz_1433_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1630_composition	HEPES buffer solution	solution:3383	0.5		g/L			json
dsmz_1630_composition	HEPES buffer solution:	solution:3383						json
dsmz_1208_composition	MgCl2 6-hydrate							json
dsmz_1208_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1035_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1035_composition	Tryptone Soy Broth		3.0		g/L			json
dsmz_1236_composition	KH2PO4	PubChem:23710200	0.75		g/L			json
dsmz_1236_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_1236_composition	Modified Wolin's mineral solution	solution:241	9.0		ml/L			json
dsmz_1236_composition	Tryptone	CAS-RN:84843-69-6	2.0		g/L			json
dsmz_1236_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_1236_composition	FeSO4 7-hydrate solution		0.5		ml/L			json
dsmz_1236_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_1236_composition	Wolin's vitamin solution	solution:242	5.0		ml/L			json
dsmz_1236_composition	Na2S 9-hydrate		0.3		g/L			json
dsmz_1236_composition	MgSO4 7-hydrate							json
dsmz_1236_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1236_composition	FeSO4 7-hydrate							json
dsmz_1236_composition	CoSO4 7-hydrate							json
dsmz_1236_composition	CaCl2 2-hydrate							json
dsmz_1236_composition	ZnSO4 7-hydrate							json
dsmz_1236_composition	CuSO4 5-hydrate							json
dsmz_1236_composition	Na2MoO4 2-hydrate							json
dsmz_1236_composition	NiCl2 6-hydrate							json
dsmz_1236_composition	Na2SeO3 5-hydrate							json
dsmz_1236_composition	Na2WO4 2-hydrate							json
dsmz_1236_composition	FeSO4 7-hydrate solution (0.1% w/v)							json
dsmz_811_composition	Na2HPO4 12-hydrate		9.0		g/L			json
dsmz_811_composition	KH2PO4	PubChem:23710200	1.5		g/L			json
dsmz_811_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_811_composition	CaCl2 2-hydrate		20.0		mg/L			json
dsmz_811_composition	ZnSO4 7-hydrate		1.0		ml/L			json
dsmz_811_composition	MnCl2 4-hydrate		5.0		g/L			json
dsmz_811_composition	CoCl2 6-hydrate		1000.0		ml/L			json
dsmz_811_composition	CuCl2 2-hydrate		100.0		mg/L			json
dsmz_811_composition	NiCl2 6-hydrate		30.0		mg/L			json
dsmz_811_composition	Na2MoO4 2-hydrate		300.0		mg/L			json
ccap_PAS_composition	MgSO4 7-hydrate							json
ccap_PAS_composition	CaCl2 6-hydrate							json
ccap_PAS_composition	KH2PO4	PubChem:23710200						json
dsmz_428_composition	KH2PO4	PubChem:23710200	10.0		mg/L			json
dsmz_428_composition	Na2HPO4 2-hydrate		50.0		mg/L			json
dsmz_428_composition	MgSO4 7-hydrate		50.0		mg/L			json
dsmz_428_composition	CaCl2 2-hydrate		50.0		mg/L			json
dsmz_428_composition	MnCl2 4-hydrate		0.1		mg/L			json
dsmz_428_composition	NaVO3 x H2O		0.2		mg/L			json
dsmz_428_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_428_composition	Thiamine-HCl 2-hydrate							json
dsmz_6_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_6_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_6_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_6_composition	FeSO4 7-hydrate		0.01		g/L			json
dsmz_6_composition	MnSO4 x H2O	ingredient:1000	1.0		mg/L			json
dsmz_314_composition	MgCl2 6-hydrate		3.1		g/L			json
dsmz_314_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_314_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_314_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_314_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_314_composition	Sodium resazurin	CAS-RN:62758-13-8	1.4		g/L			json
dsmz_314_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_314_composition	FeCl2 4-hydrate							json
dsmz_314_composition	MnCl2 4-hydrate							json
dsmz_314_composition	CoCl2 6-hydrate							json
dsmz_314_composition	CuCl2 2-hydrate							json
dsmz_314_composition	NiCl2 6-hydrate							json
dsmz_314_composition	Na2MoO4 2-hydrate							json
dsmz_314_composition	Na2SeO3 5-hydrate							json
dsmz_314_composition	Na2WO4 2-hydrate							json
dsmz_129_composition	129. POTATO DEXTROSE AGAR	medium:129	1000.0		ml/L			json
dsmz_712_composition	KH2PO4	PubChem:23710200	0.23		g/L			json
dsmz_712_composition	CaCl2 2-hydrate		0.45		g/L			json
dsmz_712_composition	MgSO4 7-hydrate		0.06		g/L			json
dsmz_712_composition	Yeast extract	CAS-RN:8013-01-2	0.09		g/L			json
dsmz_712_composition	L-Cysteine HCl x H2O	ingredient:983	6.4		g/L			json
dsmz_712_composition	Na2S 9-hydrate		5.0		g/L			json
dsmz_511_composition	K2HPO4 3-hydrate		0.07		g/L			json
dsmz_511_composition	KH2PO4	PubChem:23710200	0.09		g/L			json
dsmz_511_composition	MgSO4 7-hydrate		1.75		g/L			json
dsmz_511_composition	MgCl2 6-hydrate		4.5		g/L			json
dsmz_511_composition	CaCl2 2-hydrate		0.78		g/L			json
dsmz_511_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_511_composition	Marine trace elements solution	solution:3884	2.0		ml/L			json
dsmz_511_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		ml/L			json
dsmz_511_composition	Na2S 9-hydrate		10.0		ml/L			json
dsmz_1452_composition	Tryptone	CAS-RN:84843-69-6	0.5		g/L			json
dsmz_1452_composition	Yeast Extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_1452_composition	20.0 g/l agar.							json
dsmz_1651_composition	Peptone	CAS-RN:73049-73-7	0.25		g/L			json
dsmz_1651_composition	Yeast extract	CAS-RN:8013-01-2	0.25		g/L			json
dsmz_1651_composition	MgCl2 6-hydrate							json
dsmz_1651_composition	MgSO4 x 7 H20	CAS-RN:10034-99-8						json
dsmz_1651_composition	CaCl2 2-hydrate							json
dsmz_1651_composition	Na2MoO7O4 2-hydrate							json
dsmz_1651_composition	FeSO4 7-hydrate							json
dsmz_1651_composition	ZnSO4 7-hydrate							json
dsmz_1651_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1651_composition	CuSO4 5-hydrate							json
dsmz_1651_composition	Na2B4O7 10-hydrate							json
dsmz_1651_composition	NiCl2 6-hydrate							json
dsmz_1651_composition	Na2MoO4 2-hydrate							json
dsmz_1651_composition	Na2WO4 2-hydrate							json
dsmz_1651_composition	Thiamine-HCl 2-hydrate							json
dsmz_1269_composition	Peptone	CAS-RN:73049-73-7	15.0		g/L			json
dsmz_1269_composition	Proteose Peptone							json
dsmz_1269_composition	Yeast Extract	CAS-RN:8013-01-2						json
dsmz_1054_composition	Yeast extract	CAS-RN:8013-01-2	4.0		g/L			json
dsmz_1054_composition	Bacto peptone	CAS-RN:51142-18-8	2.0		g/L			json
dsmz_1257_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_1257_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1257_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1257_composition	Trace element solution	solution:6187	1.0		ml/L			json
dsmz_1257_composition	Yeast extract	CAS-RN:8013-01-2	0.1		g/L			json
dsmz_1257_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_1257_composition	L-Cysteine HCl x H2O	ingredient:983	1.0		ml/L			json
dsmz_1257_composition	Na2S 9-hydrate		0.3		g/L			json
dsmz_870_composition	KH2PO4	PubChem:23710200	0.14		g/L			json
dsmz_870_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_870_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_870_composition	Modified Wolin's mineral solution	solution:241	1.0		ml/L			json
