medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	normalized_compound	hydration_number	chebi_match	chebi_id	chebi_original_name	similarity_score	match_confidence	matching_method	mapping_status	mapping_quality	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	hydration_state	hydration_parsing_method	hydration_confidence	base_compound_for_mapping	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	corrected_mmol_l
ccap_PC_composition	PC (Prescott's & Carrier's Solution)		10.0		g			json		0							unmapped	none	PC (Prescott's & Carrier's Solution)	PC(Prescott's&Carrier'sSolution)		PC(Prescott's&Carrier'sSolution)					no_hydration	high		100.0	0.0	100.0	100.0
ccap_PC_composition	QF 09		2.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	20.0
ccap_PC_composition	Revision: 001		5.0		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	50.0
ccap_PC_composition	Stocks		0.36		g			json		0							unmapped	none	Stocks	Stocks		Stocks					no_hydration	high		100.0	0.0	100.0	3.6
ccap_PER_composition	"""Complan"" *"		1.0		g			json		0							unmapped	none	"""Complan"" *"	"""Complan""*"		"""Complan""*"					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PER_composition	Autoclave at 15 psi for 15 minutes.		10.0		g			json		0							unmapped	none	Autoclave at 15 psi for 15 minutes.	Autoclaveat15psifor15minutes.		Autoclaveat15psifor15minutes.					no_hydration	high		100.0	0.0	100.0	100.0
ccap_PER_composition	PER (Peranema Medium)		1.0		l			json		0							unmapped	none	PER (Peranema Medium)	PER(PeranemaMedium)		PER(PeranemaMedium)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PER_composition	Soil extract with salts (SES ­ see recipe)		1.0		g			json		0							unmapped	none	Soil extract with salts (SES ­ see recipe)	Soilextractwithsalts(SES­seerecipe)		Soilextractwithsalts(SES­seerecipe)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PE_composition	"see below)
Salt solution (1)

per 1000 cm 3"		200.0		g			json		0							unmapped	none	"see below)
Salt solution (1)

per 1000 cm 3"	seebelow)Saltsolution(1)per1000cm3		seebelow)Saltsolution(1)per1000cm3					no_hydration	high		100.0	0.0	100.0	2000.0
ccap_PJ_NN_composition	Biphasic.  See separate recipes below.		1.0		l			json		0							unmapped	none	Biphasic.  See separate recipes below.	Biphasic.Seeseparaterecipesbelow.		Biphasic.Seeseparaterecipesbelow.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PJ_NN_composition	Freshwater protozoa		1.0		l			json		0							unmapped	none	Freshwater protozoa	Freshwaterprotozoa		Freshwaterprotozoa					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PJ_NN_composition	PJ (Prescott's & James's Solution)		15.0		g			json		0							unmapped	none	PJ (Prescott's & James's Solution)	PJ(Prescott's&James'sSolution)		PJ(Prescott's&James'sSolution)					no_hydration	high		100.0	0.0	100.0	150.0
ccap_PJ_composition	QF 09		1.0		ml			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PJ_composition	Revision: 001		1.0		l			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PM_composition	Approved: 30APR20		1.0		g			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PM_composition	PM (Polytoma Medium)		1.0		l			json		0							unmapped	none	PM (Polytoma Medium)	PM(PolytomaMedium)		PM(PolytomaMedium)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PM_composition	QF 09		2.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	20.0
ccap_PM_composition	Revision: 001		1.0		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PPG_composition	Approved: 30APR20		5.0		ml			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	50.0
ccap_PPG_composition	PPG (Proteose Peptone Glucose Medium)		1.0		l			json		0							unmapped	none	PPG (Proteose Peptone Glucose Medium)	PPG(ProteosePeptoneGlucoseMedium)		PPG(ProteosePeptoneGlucoseMedium)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PPG_composition	QF 09		15.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	150.0
ccap_PPG_composition	Revision: 001		18.0		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	180.0
ccap_PPY_composition	Approved: 30APR20		1.0		l			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PPY_composition	QF 09		20.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	200.0
ccap_PPY_composition	Revision: 001		2.5		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	25.0
ccap_PP_composition	Approved: 30APR20		10.0		g			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	100.0
ccap_PP_composition	Freshwater algae		20.0		ml			json		0							unmapped	none	Freshwater algae	Freshwateralgae		Freshwateralgae					no_hydration	high		100.0	0.0	100.0	200.0
ccap_PP_composition	PP (Proteose Peptone Medium)		1.0		g			json		0							unmapped	none	PP (Proteose Peptone Medium)	PP(ProteosePeptoneMedium)		PP(ProteosePeptoneMedium)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PP_composition	QF 09		1.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PP_composition	Revision: 001		1.0		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_PP_composition	Stocks (SES stocks)		1.0		l			json		0							unmapped	none	Stocks (SES stocks)	Stocks(SESstocks)		Stocks(SESstocks)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_R75S_NSW_composition	Reference to Medium 2		1.0		reference			json		0							unmapped	none	Reference to Medium 2	ReferencetoMedium2		ReferencetoMedium2					no_hydration	high		100.0	0.0	100.0	10.0
ccap_R75S_composition	Marine protozoa		250.0		ml			json		0							unmapped	none	Marine protozoa	Marineprotozoa		Marineprotozoa					no_hydration	high		100.0	0.0	100.0	2500.0
ccap_R75S_composition	Natural filtered seawater		1.0		g			json		0							unmapped	none	Natural filtered seawater	Naturalfilteredseawater		Naturalfilteredseawater					no_hydration	high		100.0	0.0	100.0	10.0
ccap_R75S_composition	R75S (Rye Grass­75% Seawater)		750.0		ml			json		0							unmapped	none	R75S (Rye Grass­75% Seawater)	R75S(RyeGrass­75%Seawater)		R75S(RyeGrass­75%Seawater)					no_hydration	high		100.0	0.0	100.0	7500.0
ccap_RPL_0_01_RPA_composition	Biphasic (see separate recipes below and overleaf)		1.0		l			json		0							unmapped	none	Biphasic (see separate recipes below and overleaf)	Biphasic(seeseparaterecipesbelowandoverleaf)		Biphasic(seeseparaterecipesbelowandoverleaf)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_0_01_RPA_composition	Protozoa		1.0		l			json		0							unmapped	none	Protozoa	Protozoa		Protozoa					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_MP_composition	Reference to Medium 2		1.0		reference			json		0							unmapped	none	Reference to Medium 2	ReferencetoMedium2		ReferencetoMedium2					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_PJ_0_01_RPA_composition	Reference to Medium 3		1.0		reference			json		0							unmapped	none	Reference to Medium 3	ReferencetoMedium3		ReferencetoMedium3					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_PJ_composition	Reference to Medium 3		1.0		reference			json		0							unmapped	none	Reference to Medium 3	ReferencetoMedium3		ReferencetoMedium3					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_composition	Dried milled rye grass *		1.0		l			json		0							unmapped	none	Dried milled rye grass *	Driedmilledryegrass*		Driedmilledryegrass*					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_composition	Protozoa		1.0		l			json		0							unmapped	none	Protozoa	Protozoa		Protozoa					no_hydration	high		100.0	0.0	100.0	10.0
ccap_RPL_composition	RPL (Rye Grass­Prescott Liquid)		1.0		g			json		0							unmapped	none	RPL (Rye Grass­Prescott Liquid)	RPL(RyeGrass­PrescottLiquid)		RPL(RyeGrass­PrescottLiquid)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_S77_composition	Major salts		0.5		g			json		0							unmapped	none	Major salts	Majorsalts		Majorsalts					no_hydration	high		100.0	0.0	100.0	5.0
ccap_S77_composition	Marine diatoms		2.5		g			json		0							unmapped	none	Marine diatoms	Marinediatoms		Marinediatoms					no_hydration	high		100.0	0.0	100.0	25.0
ccap_S77_composition	Minor salts		0.1		g			json		0							unmapped	none	Minor salts	Minorsalts		Minorsalts					no_hydration	high		100.0	0.0	100.0	1.0
ccap_S88_composition	Chelated trace metals		22.0		mg			json		0							unmapped	none	Chelated trace metals	Chelatedtracemetals		Chelatedtracemetals					no_hydration	high		100.0	0.0	100.0	220.0
ccap_S88_composition	LiCl.H2O		203.0		mg			json		0							unmapped	none	LiCl.H2O	LiCl.H2O		LiCl.H2O					no_hydration	high		100.0	0.0	100.0	2030.0
ccap_S88_composition	Major salts		2.5		g			json		0							unmapped	none	Major salts	Majorsalts		Majorsalts					no_hydration	high		100.0	0.0	100.0	25.0
ccap_S88_composition	Marine algae		0.5		g			json		0							unmapped	none	Marine algae	Marinealgae		Marinealgae					no_hydration	high		100.0	0.0	100.0	5.0
ccap_S88_composition	Minor salts		50.0		mg			json		0							unmapped	none	Minor salts	Minorsalts		Minorsalts					no_hydration	high		100.0	0.0	100.0	500.0
ccap_S88_composition	RbCl		2.5		mg			json		0							unmapped	none	RbCl	RbCl		RbCl					no_hydration	high		100.0	0.0	100.0	25.0
ccap_SBBM_composition	G  Per  Litre  Bacterial  Agar		15.0		g			json		0							unmapped	none	G  Per  Litre  Bacterial  Agar	GPerLitreBacterialAgar		GPerLitreBacterialAgar					no_hydration	high		100.0	0.0	100.0	150.0
ccap_SBBM_composition	"G  Per  Litre  Bacteriological
Agar"		15.0		g			json		0							unmapped	none	"G  Per  Litre  Bacteriological
Agar"	GPerLitreBacteriologicalAgar		GPerLitreBacteriologicalAgar					no_hydration	high		100.0	0.0	100.0	150.0
ccap_SBBM_composition	Reference to Medium 3		1.0		reference			json		0							unmapped	none	Reference to Medium 3	ReferencetoMedium3		ReferencetoMedium3					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_MP_composition	Reference to Medium 3		1.0		reference			json		0							unmapped	none	Reference to Medium 3	ReferencetoMedium3		ReferencetoMedium3					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_PJ_composition	Reference to Medium 1		1.0		reference			json		0							unmapped	none	Reference to Medium 1	ReferencetoMedium1		ReferencetoMedium1					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_composition	Approved: 30APR20		10.0		g			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	100.0
ccap_SES_composition	Freshwater and terrestrial protozoa and marine algae		100.0		ml			json		0							unmapped	none	Freshwater and terrestrial protozoa and marine algae	Freshwaterandterrestrialprotozoaandmarinealgae		Freshwaterandterrestrialprotozoaandmarinealgae					no_hydration	high		100.0	0.0	100.0	1000.0
ccap_SES_composition	QF 09		1.0		g			json		0							unmapped	none	QF 09	QF09		QF09					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_composition	Revision: 001		1.0		g			json		0							unmapped	none	Revision: 001	Revision:001		Revision:001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_composition	Stocks		1.0		l			json		0							unmapped	none	Stocks	Stocks		Stocks					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SES_composition	solution → Make up to		1.0		l			solution_expansion		0							unmapped	none	solution → Make up to	solution→Makeupto	0.0	solution→Makeupto				anhydrous	no_hydration	high	Make up to	100.0	0.0	100.0	10.0
ccap_SES_composition	solution → psi for		15.0		m			solution_expansion		0							unmapped	none	solution → psi for	solution→psifor	0.0	solution→psifor				anhydrous	no_hydration	high	psi for	100.0	0.0	100.0	150.0
ccap_SNA5_composition	SNA/5 (Brackish Seawater Nutrient Agar)		847757.0		g			json		0							unmapped	none	SNA/5 (Brackish Seawater Nutrient Agar)	SNA/5(BrackishSeawaterNutrientAgar)		SNA/5(BrackishSeawaterNutrientAgar)					no_hydration	high		100.0	0.0	100.0	8477570.0
ccap_SNA_composition	Filtered Natural Seawater		500.0		ml			json		0							unmapped	none	Filtered Natural Seawater	FilteredNaturalSeawater		FilteredNaturalSeawater					no_hydration	high		100.0	0.0	100.0	5000.0
ccap_SNA_composition	Nutrient Agar (Oxoid CM3)		28.0		g			json		0							unmapped	none	Nutrient Agar (Oxoid CM3)	NutrientAgar(OxoidCM3)		NutrientAgar(OxoidCM3)					no_hydration	high		100.0	0.0	100.0	280.0
ccap_SP_composition	Reference to Medium 500		1.0		reference			json		0							unmapped	none	Reference to Medium 500	ReferencetoMedium500		ReferencetoMedium500					no_hydration	high		100.0	0.0	100.0	10.0
ccap_SW_AMP_composition	"and steam
for one our or autoclave for"		15.0		m			json		0							unmapped	none	"and steam
for one our or autoclave for"	andsteamforoneourorautoclavefor		andsteamforoneourorautoclavefor					no_hydration	high		100.0	0.0	100.0	150.0
ccap_SW_AMP_composition	but  approximately		0.01		g			json		0							unmapped	none	but  approximately	butapproximately		butapproximately					no_hydration	high		100.0	0.0	100.0	0.1
ccap_SW_Ca_composition	"and steam
for one our or autoclave for"		15.0		m			json		0							unmapped	none	"and steam
for one our or autoclave for"	andsteamforoneourorautoclavefor		andsteamforoneourorautoclavefor					no_hydration	high		100.0	0.0	100.0	150.0
ccap_SW_Ca_composition	but  approximately		0.01		g			json		0							unmapped	none	but  approximately	butapproximately		butapproximately					no_hydration	high		100.0	0.0	100.0	0.1
ccap_SW_composition	Autoclave at 15 psi for		15.0		m			json		0							unmapped	none	Autoclave at 15 psi for	Autoclaveat15psifor		Autoclaveat15psifor					no_hydration	high		100.0	0.0	100.0	150.0
ccap_UM_composition	"""Ultramarine Synthetica"" sea salts*"		1.0		g			json		0							unmapped	none	"""Ultramarine Synthetica"" sea salts*"	"""UltramarineSynthetica""seasalts*"		"""UltramarineSynthetica""seasalts*"					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	(2)  Soil Extract 2 (See SE2 recipe)		1.0		g			json		0							unmapped	none	(2)  Soil Extract 2 (See SE2 recipe)	(2)SoilExtract2(SeeSE2recipe)		(2)SoilExtract2(SeeSE2recipe)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	*Waterlife  Research  Industries  Ltd,  476  Bath  Road,  Longford,  West  Drayton,  Middlesex  UB7		1.0		g			json		0							unmapped	none	*Waterlife  Research  Industries  Ltd,  476  Bath  Road,  Longford,  West  Drayton,  Middlesex  UB7	*WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,MiddlesexUB7		*WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,MiddlesexUB7					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	0ED, UK. Tel (01753) 685696 Fax (01753) 685437 aquatics@waterlife.co.uk		1.0		g			json		0							unmapped	none	0ED, UK. Tel (01753) 685696 Fax (01753) 685437 aquatics@waterlife.co.uk	0ED,UK.Tel(01753)685696Fax(01753)685437aquatics@waterlife.co.uk		0ED,UK.Tel(01753)685696Fax(01753)685437aquatics@waterlife.co.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Autoclave at 15 psi for 15 minutes.		1.0		g			json		0							unmapped	none	Autoclave at 15 psi for 15 minutes.	Autoclaveat15psifor15minutes.		Autoclaveat15psifor15minutes.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	CCAP (Culture Collection of Algae and Protozoa), SAMS Ltd,		1.0		g			json		0							unmapped	none	CCAP (Culture Collection of Algae and Protozoa), SAMS Ltd,	CCAP(CultureCollectionofAlgaeandProtozoa),SAMSLtd,		CCAP(CultureCollectionofAlgaeandProtozoa),SAMSLtd,					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	L. Provasoli; J. J. A. McLaughlin; M. R. Droop (1957). The development of artificial media for		1.0		g			json		0							unmapped	none	L. Provasoli; J. J. A. McLaughlin; M. R. Droop (1957). The development of artificial media for	L.Provasoli;J.J.A.McLaughlin;M.R.Droop(1957).Thedevelopmentofartificialmediafor		L.Provasoli;J.J.A.McLaughlin;M.R.Droop(1957).Thedevelopmentofartificialmediafor					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Note: Complan does not dissolve.		1.0		g			json		0							unmapped	none	Note: Complan does not dissolve.	Note:Complandoesnotdissolve.		Note:Complandoesnotdissolve.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Reference		1.0		g			json		0							unmapped	none	Reference	Reference		Reference					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Reviewed: 17th January 2025		1.0		g			json		0							unmapped	none	Reviewed: 17th January 2025	Reviewed:17thJanuary2025		Reviewed:17thJanuary2025					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Scottish Marine Institute, Oban, Argyll, PA37 1QA, UK		1.0		g			json		0							unmapped	none	Scottish Marine Institute, Oban, Argyll, PA37 1QA, UK	ScottishMarineInstitute,Oban,Argyll,PA371QA,UK		ScottishMarineInstitute,Oban,Argyll,PA371QA,UK					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Stock solution 2 (SE2)		1.0		g			json		0							unmapped	none	Stock solution 2 (SE2)	Stocksolution2(SE2)		Stocksolution2(SE2)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001	Tel:+44(0)1631559000Fax:+44(0)1631559001		Tel:+44(0)1631559000Fax:+44(0)1631559001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_UM_composition	marine algae. , 25(4), 392–428. – adapted for CCAP		1.0		g			json		0							unmapped	none	marine algae. , 25(4), 392–428. – adapted for CCAP	marinealgae.,25(4),392–428.–adaptedforCCAP		marinealgae.,25(4),392–428.–adaptedforCCAP					no_hydration	high		100.0	0.0	100.0	10.0
ccap_Walnes_composition	"H2O
NaNO3
TMS"		1.0		above			json		0							unmapped	none	"H2O
NaNO3
TMS"	H2ONaNO3TMS		H2ONaNO3TMS					no_hydration	high		100.0	0.0	100.0	10.0
ccap_Waris_H_composition	(2)  MgSO4.7H2O		2e-05		g			json		7							unmapped	none	(2)  MgSO4	(2)MgSO4		(2)MgSO4.7H2O					hydrate_pattern	high		100.0	126.105	226.105	
ccap_Waris_H_composition	(3)  (NH4)2HPO4		1e-05		g			json		0							unmapped	none	(3)  (NH4)2HPO4	(3)(NH4)2HPO4		(3)(NH4)2HPO4					no_hydration	high		100.0	0.0	100.0	
ccap_Waris_H_composition	(4)  KNO3		100.0		ml			json		0							unmapped	none	(4)  KNO3	(4)KNO3		(4)KNO3					no_hydration	high		100.0	0.0	100.0	1000.0
ccap_Waris_H_composition	(5)  Hepes		0.01		g			json		0							unmapped	none	(5)  Hepes	(5)Hepes		(5)Hepes					no_hydration	high		100.0	0.0	100.0	0.1
ccap_Waris_H_composition	(6)  Fe-EDTA:		0.002		g			json		0							unmapped	none	(6)  Fe-EDTA:	(6)Fe-EDTA:		(6)Fe-EDTA:					no_hydration	high		100.0	0.0	100.0	0.02
ccap_Waris_H_composition	Approved: 30APR20		0.12		g			json		0							unmapped	none	Approved: 30APR20	Approved:30APR20		Approved:30APR20					no_hydration	high		100.0	0.0	100.0	1.2
ccap_Waris_H_composition	Combine solutions and stir until mixture is a deep burgundy colour. This may take over an		1.0		ml			json		0							unmapped	none	Combine solutions and stir until mixture is a deep burgundy colour. This may take over an	Combinesolutionsandstiruntilmixtureisadeepburgundycolour.Thismaytakeoveran		Combinesolutionsandstiruntilmixtureisadeepburgundycolour.Thismaytakeoveran					no_hydration	high		100.0	0.0	100.0	10.0
